mode,dir,arm,offset,size,depth,workers,alignment,page_offset,kc,ops_per_rep,io_ns_median,io_ns_mad,wall_ns_per_op,minflt_io_median,instructions_per_op,cycles_per_op,thread_op_ns_median
ladder,read,a2,0,1048576,1,1,128,0,16,16,2702348.5,75902.0,168896.78125,0.0,485102.75,200508.26785714287,
ladder,read,a2,0,1048576,2,1,128,0,16,16,2745548.0,51315.0,171596.75,0.0,485101.03571428574,201561.16964285713,
ladder,read,a2,0,1048576,4,1,128,0,16,16,2845883.5,54191.5,177867.71875,0.0,485102.4285714286,211811.89285714287,
ladder,read,a2,0,1048576,8,1,128,0,16,16,2594428.5,32989.0,162151.78125,0.0,485101.39285714284,191886.61607142858,
ladder,read,a2,0,1048576,16,1,128,0,16,16,2694946.5,33983.0,168434.15625,0.0,485101.9375,190579.0267857143,
ladder,read,a2,0,1048576,32,1,128,0,16,16,2447685.5,100410.5,152980.34375,0.0,485101.41964285716,188128.67857142858,
ladder,read,a3,0,4096,1,1,256,0,16,16,20039.5,38.5,1252.46875,0.0,2383.375,556.0267857142857,
ladder,read,a3,0,4096,2,1,256,0,16,16,20031.0,38.0,1251.9375,0.0,2382.589285714286,477.6517857142857,
ladder,read,a3,0,4096,4,1,256,0,16,16,19956.5,60.5,1247.28125,0.0,2382.973214285714,1951.205357142857,
ladder,read,a3,0,4096,8,1,256,0,16,16,20054.0,73.0,1253.375,0.0,2383.5089285714284,-2081.5535714285716,
ladder,read,a3,0,4096,16,1,256,0,16,16,19968.5,18.0,1248.03125,0.0,2383.0178571428573,1376.7410714285713,
ladder,read,a3,0,4096,32,1,256,0,16,16,20725.5,46.5,1295.34375,0.0,2382.1785714285716,1133.7767857142858,
ladder,read,a3,0,8192,1,1,256,0,16,16,26010.0,52.0,1625.625,0.0,4277.357142857143,2908.598214285714,
ladder,read,a3,0,8192,2,1,256,0,16,16,25979.0,29.0,1623.6875,0.0,4276.830357142857,1060.625,
ladder,read,a3,0,8192,4,1,256,0,16,16,25930.0,71.5,1620.625,0.0,4276.732142857143,1996.205357142857,
ladder,read,a3,0,8192,8,1,256,0,16,16,26175.0,94.5,1635.9375,0.0,4276.973214285715,201.22321428571428,
ladder,read,a3,0,8192,16,1,256,0,16,16,26349.0,147.0,1646.8125,0.0,4276.919642857143,2679.625,
ladder,read,a3,0,8192,32,1,256,0,16,16,25953.0,95.0,1622.0625,0.0,4277.276785714285,940.8928571428571,
ladder,read,a3,0,16384,1,1,256,0,16,16,47205.0,209.0,2950.3125,0.0,8061.508928571428,2961.7589285714284,
ladder,read,a3,0,16384,2,1,256,0,16,16,47053.5,222.5,2940.84375,0.0,8061.660714285715,2505.5178571428573,
ladder,read,a3,0,16384,4,1,256,0,16,16,49744.5,419.5,3109.03125,0.0,8061.205357142857,2174.75,
ladder,read,a3,0,16384,8,1,256,0,16,16,39467.0,899.5,2466.6875,0.0,8060.973214285715,2283.3571428571427,
ladder,read,a3,0,16384,16,1,256,0,16,16,46986.5,137.5,2936.65625,0.0,8064.544642857143,2255.6428571428573,
ladder,read,a3,0,16384,32,1,256,0,16,16,46703.0,292.0,2918.9375,0.0,8064.633928571428,925.1964285714286,
ladder,read,a3,0,65536,1,1,256,0,16,16,153634.5,219.5,9602.15625,0.0,30779.58035714286,9696.964285714286,
ladder,read,a3,0,65536,2,1,256,0,16,16,149742.5,863.5,9358.90625,0.0,30780.089285714286,7342.767857142857,
ladder,read,a3,0,65536,4,1,256,0,16,16,149582.0,107.5,9348.875,0.0,30779.9375,7512.696428571428,
ladder,read,a3,0,65536,8,1,256,0,16,16,155336.0,5008.5,9708.5,0.0,30779.366071428572,7104.035714285715,
ladder,read,a3,0,65536,16,1,256,0,16,16,148734.0,298.0,9295.875,0.0,30782.303571428572,7096.0,
ladder,read,a3,0,65536,32,1,256,0,16,16,125814.0,317.0,7863.375,0.0,30782.48214285714,11318.910714285714,
ladder,read,a3,0,1048576,1,1,256,0,16,16,2892450.5,62308.0,180778.15625,0.0,485102.2410714286,216340.4017857143,
ladder,read,a3,0,1048576,2,1,256,0,16,16,2885871.5,51937.5,180366.96875,0.0,485101.66964285716,210614.66964285713,
ladder,read,a3,0,1048576,4,1,256,0,16,16,2715272.5,53578.5,169704.53125,0.0,485102.4910714286,186602.2142857143,
ladder,read,a3,0,1048576,8,1,256,0,16,16,2565669.0,39989.0,160354.3125,0.0,485102.33035714284,184656.0267857143,
ladder,read,a3,0,1048576,16,1,256,0,16,16,2966704.0,46556.5,185419.0,0.0,485101.375,218703.0357142857,
ladder,read,a3,0,1048576,32,1,256,0,16,16,2446961.5,36780.5,152935.09375,0.0,485101.75,177679.95535714287,
ladder,read,a4,0,4096,1,1,512,0,16,16,20889.5,75.5,1305.59375,0.0,2381.276785714286,555.0714285714286,
ladder,read,a4,0,4096,2,1,512,0,16,16,20040.0,41.0,1252.5,0.0,2383.2053571428573,403.29464285714283,
ladder,read,a4,0,4096,4,1,512,0,16,16,19981.5,42.5,1248.84375,0.0,2382.223214285714,372.88392857142856,
ladder,read,a4,0,4096,8,1,512,0,16,16,20055.5,30.0,1253.46875,0.0,2382.910714285714,1116.0714285714287,
ladder,read,a4,0,4096,16,1,512,0,16,16,19936.5,36.5,1246.03125,0.0,2382.848214285714,-236.17857142857142,
ladder,read,a4,0,4096,32,1,512,0,16,16,20787.0,14.0,1299.1875,0.0,2383.2946428571427,3767.5,
ladder,read,a4,0,8192,1,1,512,0,16,16,26241.0,131.0,1640.0625,0.0,4275.973214285715,1073.455357142857,
ladder,read,a4,0,8192,2,1,512,0,16,16,25902.5,119.0,1618.90625,0.0,4276.75,2329.776785714286,
ladder,read,a4,0,8192,4,1,512,0,16,16,20707.0,54.0,1294.1875,0.0,4277.4375,2441.25,
ladder,read,a4,0,8192,8,1,512,0,16,16,26194.0,75.0,1637.125,0.0,4277.178571428572,695.7767857142857,
ladder,read,a4,0,8192,16,1,512,0,16,16,27095.5,739.0,1693.46875,0.0,4276.017857142857,891.9821428571429,
ladder,read,a4,0,8192,32,1,512,0,16,16,25981.5,52.5,1623.84375,0.0,4276.580357142857,2423.8660714285716,
ladder,read,a4,0,16384,1,1,512,0,16,16,46789.5,272.0,2924.34375,0.0,8060.946428571428,1077.455357142857,
ladder,read,a4,0,16384,2,1,512,0,16,16,49380.0,575.5,3086.25,0.0,8060.696428571428,2545.4910714285716,
ladder,read,a4,0,16384,4,1,512,0,16,16,47537.5,295.0,2971.09375,0.0,8062.6875,3009.8214285714284,
ladder,read,a4,0,16384,8,1,512,0,16,16,47405.5,499.5,2962.84375,0.0,8061.866071428572,1528.2232142857142,
ladder,read,a4,0,16384,16,1,512,0,16,16,48319.5,258.0,3019.96875,0.0,8064.821428571428,862.1607142857143,
ladder,read,a4,0,16384,32,1,512,0,16,16,46920.5,163.0,2932.53125,0.0,8064.285714285715,3301.9464285714284,
ladder,read,a4,0,65536,1,1,512,0,16,16,152580.0,7149.0,9536.25,0.0,30779.178571428572,9477.6875,
ladder,read,a4,0,65536,2,1,512,0,16,16,152402.0,426.0,9525.125,0.0,30779.535714285714,9816.86607142857,
ladder,read,a4,0,65536,4,1,512,0,16,16,151864.0,590.5,9491.5,0.0,30779.535714285714,9249.482142857143,
ladder,read,a4,0,65536,8,1,512,0,16,16,151948.0,465.0,9496.75,0.0,30779.0625,6313.267857142857,
ladder,read,a4,0,65536,16,1,512,0,16,16,150405.5,286.0,9400.34375,0.0,30781.16964285714,9099.6875,
ladder,read,a4,0,65536,32,1,512,0,16,16,155240.5,816.5,9702.53125,0.0,30781.4375,8809.098214285714,
ladder,read,a4,0,1048576,1,1,512,0,16,16,2912555.0,28880.0,182034.6875,0.0,485101.78571428574,209438.4375,
ladder,read,a4,0,1048576,2,1,512,0,16,16,2763363.5,30433.5,172710.21875,0.0,485101.5714285714,198568.13392857142,
ladder,read,a4,0,1048576,4,1,512,0,16,16,2892587.0,79839.5,180786.6875,0.0,485101.5625,219135.17857142858,
ladder,read,a4,0,1048576,8,1,512,0,16,16,2359916.0,112066.5,147494.75,0.0,485101.79464285716,186625.14285714287,
ladder,read,a4,0,1048576,16,1,512,0,16,16,2866579.0,67915.5,179161.1875,0.0,485101.9464285714,204275.26785714287,
ladder,read,a4,0,1048576,32,1,512,0,16,16,2439365.5,81371.0,152460.34375,0.0,485100.53571428574,207315.73214285713,
ladder,read,a5,0,4096,1,1,1024,0,16,16,15950.5,19.5,996.90625,0.0,2382.8839285714284,3372.875,
ladder,read,a5,0,4096,2,1,1024,0,16,16,19874.0,55.5,1242.125,0.0,2382.651785714286,567.2589285714286,
ladder,read,a5,0,4096,4,1,1024,0,16,16,20924.5,50.5,1307.78125,0.0,2381.339285714286,915.4910714285714,
ladder,read,a5,0,4096,8,1,1024,0,16,16,19987.5,39.5,1249.21875,0.0,2382.7589285714284,80.875,
ladder,read,a5,0,4096,16,1,1024,0,16,16,16022.0,22.0,1001.375,0.0,2382.75,2267.9375,
ladder,read,a5,0,4096,32,1,1024,0,16,16,19832.5,25.0,1239.53125,0.0,2382.3035714285716,338.74107142857144,
ladder,read,a5,0,8192,1,1,1024,0,16,16,25980.5,38.5,1623.78125,0.0,4276.169642857143,1622.8125,
ladder,read,a5,0,8192,2,1,1024,0,16,16,25861.5,34.5,1616.34375,0.0,4276.616071428572,1003.0714285714286,
ladder,read,a5,0,8192,4,1,1024,0,16,16,27094.0,65.5,1693.375,0.0,4276.508928571428,1978.767857142857,
ladder,read,a5,0,8192,8,1,1024,0,16,16,25976.0,70.5,1623.5,0.0,4277.25,1030.419642857143,
