mode,dir,arm,offset,size,depth,workers,alignment,page_offset,kc,ops_per_rep,io_ns_median,io_ns_mad,wall_ns_per_op,minflt_io_median,instructions_per_op,cycles_per_op,thread_op_ns_median
ladder,write,a6,0,16384,16,1,2048,0,16,16,46685.5,631.0,2917.84375,0.0,495.11607142857144,7620.848214285715,
ladder,write,a6,0,16384,32,1,2048,0,16,16,45093.0,95.0,2818.3125,0.0,496.24107142857144,-1370.544642857143,
ladder,write,a6,0,65536,1,1,2048,0,16,16,66670.0,496.0,4166.875,0.0,496.44642857142856,1482.9375,
ladder,write,a6,0,65536,2,1,2048,0,16,16,69696.0,276.0,4356.0,0.0,496.86607142857144,-467.88392857142856,
ladder,write,a6,0,65536,4,1,2048,0,16,16,74455.5,3601.5,4653.46875,0.0,495.9375,5091.973214285715,
ladder,write,a6,0,65536,8,1,2048,0,16,16,67021.0,1658.5,4188.8125,0.0,495.29464285714283,1432.419642857143,
ladder,write,a6,0,65536,16,1,2048,0,16,16,66990.5,1472.5,4186.90625,0.0,497.5,1102.1160714285713,
ladder,write,a6,0,65536,32,1,2048,0,16,16,62356.0,195.5,3897.25,0.0,495.79464285714283,2337.75,
ladder,write,a6,0,1048576,1,1,2048,0,16,16,742577.5,38785.0,46411.09375,0.0,497.25892857142856,3107.7053571428573,
ladder,write,a6,0,1048576,2,1,2048,0,16,16,1927683.0,248665.5,120480.1875,0.0,496.66964285714283,2192.0446428571427,
ladder,write,a6,0,1048576,4,1,2048,0,16,16,1135514.0,263338.5,70969.625,0.0,496.1875,3695.6875,
ladder,write,a6,0,1048576,8,1,2048,0,16,16,3153788.0,780703.0,197111.75,0.0,499.4017857142857,18472.696428571428,
ladder,write,a6,0,1048576,16,1,2048,0,16,16,2031017.5,521617.5,126938.59375,0.0,498.01785714285717,-36593.52678571428,
ladder,write,a6,0,1048576,32,1,2048,0,16,16,1366981.5,245819.0,85436.34375,0.0,497.73214285714283,-8829.535714285714,
ladder,write,a7,0,4096,1,1,4096,0,16,16,85902.5,4879.5,5368.90625,0.0,493.99107142857144,578.6785714285714,
ladder,write,a7,0,4096,2,1,4096,0,16,16,63268.0,932.0,3954.25,0.0,493.7142857142857,436.0267857142857,
ladder,write,a7,0,4096,4,1,4096,0,16,16,62832.0,2084.0,3927.0,0.0,492.88392857142856,-3676.5178571428573,
ladder,write,a7,0,4096,8,1,4096,0,16,16,61735.0,761.0,3858.4375,0.0,492.4017857142857,115.52678571428571,
ladder,write,a7,0,4096,16,1,4096,0,16,16,87339.5,9067.5,5458.71875,0.0,495.25892857142856,6942.5625,
ladder,write,a7,0,4096,32,1,4096,0,16,16,62351.0,1027.0,3896.9375,0.0,494.4732142857143,-110.11607142857143,
ladder,write,a7,0,8192,1,1,4096,0,16,16,45984.0,300.0,2874.0,0.0,495.2142857142857,5217.1875,
ladder,write,a7,0,8192,2,1,4096,0,16,16,42402.5,225.5,2650.15625,0.0,492.86607142857144,-3177.473214285714,
ladder,write,a7,0,8192,4,1,4096,0,16,16,41445.5,130.5,2590.34375,0.0,492.39285714285717,1967.1517857142858,
ladder,write,a7,0,8192,8,1,4096,0,16,16,51505.0,345.5,3219.0625,0.0,495.80357142857144,13085.723214285714,
ladder,write,a7,0,8192,16,1,4096,0,16,16,43434.0,190.0,2714.625,0.0,495.04464285714283,-1157.419642857143,
ladder,write,a7,0,8192,32,1,4096,0,16,16,49821.5,165.0,3113.84375,0.0,494.45535714285717,139.63392857142858,
ladder,write,a7,0,16384,1,1,4096,0,16,16,47682.5,210.5,2980.15625,0.0,496.51785714285717,453.50892857142856,
ladder,write,a7,0,16384,2,1,4096,0,16,16,59545.5,3376.5,3721.59375,0.0,494.5267857142857,3041.6071428571427,
ladder,write,a7,0,16384,4,1,4096,0,16,16,52237.0,1332.0,3264.8125,0.0,495.6875,-10006.5625,
ladder,write,a7,0,16384,8,1,4096,0,16,16,48023.5,641.5,3001.46875,0.0,495.85714285714283,585.4375,
ladder,write,a7,0,16384,16,1,4096,0,16,16,44387.0,195.5,2774.1875,0.0,494.51785714285717,1034.6785714285713,
ladder,write,a7,0,16384,32,1,4096,0,16,16,44792.5,506.0,2799.53125,0.0,518.0446428571429,680.9017857142857,
ladder,write,a7,0,65536,1,1,4096,0,16,16,74294.0,435.0,4643.375,0.0,496.35714285714283,8360.86607142857,
ladder,write,a7,0,65536,2,1,4096,0,16,16,72907.5,1042.5,4556.71875,0.0,495.92857142857144,-5695.375,
ladder,write,a7,0,65536,4,1,4096,0,16,16,66013.0,335.0,4125.8125,0.0,496.26785714285717,-9395.17857142857,
ladder,write,a7,0,65536,8,1,4096,0,16,16,63474.0,395.5,3967.125,0.0,496.38392857142856,1972.8035714285713,
ladder,write,a7,0,65536,16,1,4096,0,16,16,64826.0,972.0,4051.625,0.0,496.9375,842.6875,
ladder,write,a7,0,65536,32,1,4096,0,16,16,75932.5,10730.5,4745.78125,0.0,494.83035714285717,-292.2232142857143,
ladder,write,a7,0,1048576,1,1,4096,0,16,16,921512.5,68774.0,57594.53125,0.0,496.44642857142856,839.875,
ladder,write,a7,0,1048576,2,1,4096,0,16,16,1035714.5,90161.5,64732.15625,0.0,497.625,-4566.142857142857,
ladder,write,a7,0,1048576,4,1,4096,0,16,16,1441431.0,326476.0,90089.4375,0.0,496.7142857142857,7403.758928571428,
ladder,write,a7,0,1048576,8,1,4096,0,16,16,2543121.5,288563.0,158945.09375,0.0,494.82142857142856,-10644.526785714286,
ladder,write,a7,0,1048576,16,1,4096,0,16,16,2557233.5,716462.5,159827.09375,0.0,497.58035714285717,39843.02678571428,
ladder,write,a7,0,1048576,32,1,4096,0,16,16,3050692.5,1474757.5,190668.28125,0.0,498.3482142857143,8146.758928571428,
